Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"Ringwraith in Twilight",Expanded (PC),Any,26,0.8077,0.1016,Unknown,3.64
"Ringwraith in Twilight",Movie Block (PC),1,25,0.6000,0.0519,Unknown,1.41
"Ringwraith in Twilight",Movie Block (PC),2,5,0.2000,0.0104,Unknown,0.28
"Ringwraith in Twilight",Movie Block (PC),3,8,0.6250,0.0166,Unknown,0.45
"Ringwraith in Twilight",Movie Block (PC),4,10,0.4000,0.0207,Unknown,0.56
"Ringwraith in Twilight",Movie Block (PC),Any,48,0.5208,0.0996,Unknown,2.71
"Ringwraith in Twilight",Fellowship Block (PC),1,4,0.2500,0.0111,Unknown,0.14
"Ringwraith in Twilight",Fellowship Block (PC),3,4,0.5000,0.0111,Unknown,0.14
"Ringwraith in Twilight",Fellowship Block (PC),4,8,0.6250,0.0222,Unknown,0.27
"Ringwraith in Twilight",Fellowship Block (PC),Any,16,0.5000,0.0444,Unknown,0.54
"Ringwraith in Twilight",All Blocks (PC),Any,90,0.6000,0.0820,Unknown,6.26
"•Gwaihir, The Windlord",Expanded (PC),1,5,0.4000,0.0195,Unknown,0.70
"•Gwaihir, The Windlord",Expanded (PC),2,11,0.7273,0.0430,Unknown,1.54
"•Gwaihir, The Windlord",Expanded (PC),Any,16,0.6250,0.0625,Unknown,2.24
"•Gwaihir, The Windlord",All Blocks (PC),Any,16,0.6250,0.0146,Unknown,1.11
"Gorgoroth Stormer",Expanded (PC),3,1,0.0000,0.0039,Unknown,0.14
"Gorgoroth Stormer",Expanded (PC),4,25,0.8000,0.0977,Unknown,3.50
"Gorgoroth Stormer",Expanded (PC),Any,26,0.7692,0.1016,Unknown,3.64
"Gorgoroth Stormer",Movie Block (PC),2,27,0.4074,0.0560,Unknown,1.52
"Gorgoroth Stormer",Movie Block (PC),4,20,0.5000,0.0415,Unknown,1.13
"Gorgoroth Stormer",Movie Block (PC),Any,47,0.4468,0.0975,Unknown,2.65
"Gorgoroth Stormer",All Blocks (PC),Any,73,0.5616,0.0665,Unknown,5.07
"Fords of Isen",Expanded (PC),Site,42,0.5714,0.1641,12.92,12.92
"Fords of Isen",All Blocks (PC),Site,42,0.5714,0.0383,7.09,7.09
"Old Forest Road",Expanded (PC),Site,48,0.4792,0.1875,14.76,14.76
"Old Forest Road",All Blocks (PC),Site,48,0.4792,0.0437,8.09,8.09
"Slopes of Orodruin",Expanded (PC),Site,30,0.4000,0.1172,9.23,9.23
"Slopes of Orodruin",All Blocks (PC),Site,30,0.4000,0.0273,5.06,5.06
"Woody-End",Expanded (PC),Site,74,0.5270,0.2891,22.76,22.76
"Woody-End",All Blocks (PC),Site,74,0.5270,0.0674,12.48,12.48
"Anduin River",Expanded (PC),Site,22,0.4545,0.0859,6.76,6.76
"Anduin River",All Blocks (PC),Site,22,0.4545,0.0200,3.70,3.70
"•Ulaire Enquea, Duplicitous Lieutenant",Expanded (PC),1,2,0.5000,0.0078,Unknown,0.28
"•Ulaire Enquea, Duplicitous Lieutenant",Expanded (PC),2,5,0.6000,0.0195,Unknown,0.70
"•Ulaire Enquea, Duplicitous Lieutenant",Expanded (PC),4,2,0.0000,0.0078,Unknown,0.28
"•Ulaire Enquea, Duplicitous Lieutenant",Expanded (PC),Any,9,0.4444,0.0352,Unknown,1.26
"•Ulaire Enquea, Duplicitous Lieutenant",All Blocks (PC),Any,9,0.4444,0.0082,Unknown,0.63
"•Radagas's Staff ",Expanded (PC),1,7,0.7143,0.0273,Unknown,0.98
"•Radagas's Staff ",Expanded (PC),Any,7,0.7143,0.0273,Unknown,0.98
"•Radagas's Staff ",All Blocks (PC),Any,7,0.7143,0.0064,Unknown,0.49
"Pale Crown",Expanded (PC),1,1,0.0000,0.0039,Unknown,0.14
"Pale Crown",Expanded (PC),3,19,0.5263,0.0742,Unknown,2.66
"Pale Crown",Expanded (PC),Any,20,0.5000,0.0781,Unknown,2.80
"Pale Crown",Fellowship Block (PC),1,6,0.3333,0.0167,Unknown,0.20
"Pale Crown",Fellowship Block (PC),2,6,0.5000,0.0167,Unknown,0.20
"Pale Crown",Fellowship Block (PC),3,2,1.0000,0.0056,Unknown,0.07
"Pale Crown",Fellowship Block (PC),Any,14,0.5000,0.0389,Unknown,0.47
"Pale Crown",Movie Block (PC),1,17,0.4706,0.0353,Unknown,0.96
"Pale Crown",Movie Block (PC),2,10,0.5000,0.0207,Unknown,0.56
"Pale Crown",Movie Block (PC),3,5,0.4000,0.0104,Unknown,0.28
"Pale Crown",Movie Block (PC),Any,32,0.4688,0.0664,Unknown,1.81
"Pale Crown",All Blocks (PC),Any,66,0.4848,0.0601,Unknown,4.59
"Watch and Wait",Expanded (PC),1,32,0.5000,0.1250,Unknown,4.47
"Watch and Wait",Expanded (PC),2,12,0.7500,0.0469,Unknown,1.68
"Watch and Wait",Expanded (PC),Any,44,0.5682,0.1719,Unknown,6.15
"Watch and Wait",All Blocks (PC),Any,44,0.5682,0.0401,Unknown,3.06
"Borne Far Away",Expanded (PC),1,6,0.6667,0.0234,Unknown,0.84
"Borne Far Away",Expanded (PC),Any,6,0.6667,0.0234,Unknown,0.84
"Borne Far Away",All Blocks (PC),Any,6,0.6667,0.0055,Unknown,0.42
"Harry Goatleaf, In Thrall to the Nine",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"Harry Goatleaf, In Thrall to the Nine",Expanded (PC),2,10,0.3000,0.0391,Unknown,1.40
"Harry Goatleaf, In Thrall to the Nine",Expanded (PC),3,4,1.0000,0.0156,Unknown,0.56
"Harry Goatleaf, In Thrall to the Nine",Expanded (PC),Any,19,0.5263,0.0742,Unknown,2.66
"Harry Goatleaf, In Thrall to the Nine",Fellowship Block (PC),1,14,0.4286,0.0389,Unknown,0.47
"Harry Goatleaf, In Thrall to the Nine",Fellowship Block (PC),2,8,0.3750,0.0222,Unknown,0.27
"Harry Goatleaf, In Thrall to the Nine",Fellowship Block (PC),Any,22,0.4091,0.0611,Unknown,0.75
"Harry Goatleaf, In Thrall to the Nine",Movie Block (PC),1,9,0.5556,0.0187,Unknown,0.51
"Harry Goatleaf, In Thrall to the Nine",Movie Block (PC),Any,9,0.5556,0.0187,Unknown,0.51
"Harry Goatleaf, In Thrall to the Nine",All Blocks (PC),Any,50,0.4800,0.0455,Unknown,3.48
"The Nine Servants of Sauron",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"The Nine Servants of Sauron",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"The Nine Servants of Sauron",All Blocks (PC),Any,5,0.6000,0.0046,Unknown,0.35
"Roll of Thunder",Expanded (PC),1,41,0.6098,0.1602,Unknown,5.73
"Roll of Thunder",Expanded (PC),2,4,0.2500,0.0156,Unknown,0.56
"Roll of Thunder",Expanded (PC),3,3,0.6667,0.0117,Unknown,0.42
"Roll of Thunder",Expanded (PC),Any,48,0.5833,0.1875,Unknown,6.71
"Roll of Thunder",Movie Block (PC),1,83,0.5663,0.1722,Unknown,4.68
"Roll of Thunder",Movie Block (PC),2,17,0.3529,0.0353,Unknown,0.96
"Roll of Thunder",Movie Block (PC),3,17,0.3529,0.0353,Unknown,0.96
"Roll of Thunder",Movie Block (PC),Any,117,0.5043,0.2427,Unknown,6.60
"Roll of Thunder",All Blocks (PC),Any,165,0.5273,0.1503,Unknown,11.47
"Support of the Last Homely House",Expanded (PC),2,5,0.6000,0.0195,Unknown,0.70
"Support of the Last Homely House",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"Support of the Last Homely House",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"Support of the Last Homely House",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"Support of the Last Homely House",Movie Block (PC),Any,2,0.0000,0.0041,Unknown,0.11
"Support of the Last Homely House",All Blocks (PC),Any,7,0.4286,0.0064,Unknown,0.49
"•Out of Sight and Shot",Expanded (PC),1,21,0.6190,0.0820,Unknown,2.94
"•Out of Sight and Shot",Expanded (PC),2,11,0.7273,0.0430,Unknown,1.54
"•Out of Sight and Shot",Expanded (PC),Any,32,0.6563,0.1250,Unknown,4.47
"•Out of Sight and Shot",Movie Block (PC),1,28,0.6429,0.0581,Unknown,1.58
"•Out of Sight and Shot",Movie Block (PC),2,5,0.2000,0.0104,Unknown,0.28
"•Out of Sight and Shot",Movie Block (PC),Any,33,0.5758,0.0685,Unknown,1.86
"•Out of Sight and Shot",All Blocks (PC),Any,65,0.6154,0.0592,Unknown,4.52
"Shadowy Mount",Expanded (PC),1,14,0.5000,0.0547,Unknown,1.96
"Shadowy Mount",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"Shadowy Mount",Expanded (PC),3,5,0.6000,0.0195,Unknown,0.70
"Shadowy Mount",Expanded (PC),Any,20,0.5000,0.0781,Unknown,2.80
"Shadowy Mount",All Blocks (PC),Any,20,0.5000,0.0182,Unknown,1.39
"Sense of Obligation",Expanded (PC),2,7,0.4286,0.0273,Unknown,0.98
"Sense of Obligation",Expanded (PC),Any,7,0.4286,0.0273,Unknown,0.98
"Sense of Obligation",All Blocks (PC),Any,7,0.4286,0.0064,Unknown,0.49
"Friends of Old",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"Friends of Old",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"Friends of Old",All Blocks (PC),Any,5,0.6000,0.0046,Unknown,0.35
"•Glamdring, Foe-hammer",Expanded (PC),1,32,0.4688,0.1250,Unknown,4.47
"•Glamdring, Foe-hammer",Expanded (PC),3,2,0.0000,0.0078,Unknown,0.28
"•Glamdring, Foe-hammer",Expanded (PC),Any,34,0.4412,0.1328,Unknown,4.75
"•Glamdring, Foe-hammer",All Blocks (PC),Any,34,0.4412,0.0310,Unknown,2.36
"•Arwen, Lady Undomiel",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"•Arwen, Lady Undomiel",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"•Arwen, Lady Undomiel",Movie Block (PC),1,24,0.3750,0.0498,Unknown,1.35
"•Arwen, Lady Undomiel",Movie Block (PC),Any,24,0.3750,0.0498,Unknown,1.35
"•Arwen, Lady Undomiel",Fellowship Block (PC),1,5,0.2000,0.0139,Unknown,0.17
"•Arwen, Lady Undomiel",Fellowship Block (PC),Any,5,0.2000,0.0139,Unknown,0.17
"•Arwen, Lady Undomiel",All Blocks (PC),Any,34,0.3824,0.0310,Unknown,2.36
"Beren and Luthien",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"Beren and Luthien",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"Beren and Luthien",All Blocks (PC),Any,5,0.6000,0.0046,Unknown,0.35
"•Galadriel's Silver Ewer",Expanded (PC),1,17,0.4118,0.0664,Unknown,2.38
"•Galadriel's Silver Ewer",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"•Galadriel's Silver Ewer",Expanded (PC),Any,18,0.4444,0.0703,Unknown,2.52
"•Galadriel's Silver Ewer",All Blocks (PC),Any,18,0.4444,0.0164,Unknown,1.25
"•Ulaire Toldea, Winged Sentry",Expanded (PC),1,9,0.3333,0.0352,Unknown,1.26
"•Ulaire Toldea, Winged Sentry",Expanded (PC),4,2,0.0000,0.0078,Unknown,0.28
"•Ulaire Toldea, Winged Sentry",Expanded (PC),Any,11,0.2727,0.0430,Unknown,1.54
"•Ulaire Toldea, Winged Sentry",Movie Block (PC),1,9,0.6667,0.0187,Unknown,0.51
"•Ulaire Toldea, Winged Sentry",Movie Block (PC),2,2,1.0000,0.0041,Unknown,0.11
"•Ulaire Toldea, Winged Sentry",Movie Block (PC),4,2,0.0000,0.0041,Unknown,0.11
"•Ulaire Toldea, Winged Sentry",Movie Block (PC),Any,13,0.6154,0.0270,Unknown,0.73
"•Ulaire Toldea, Winged Sentry",All Blocks (PC),Any,24,0.4583,0.0219,Unknown,1.67
"•Barliman Butterbur, Prancing Pony Proprietor",Expanded (PC),1,21,0.6190,0.0820,Unknown,2.94
"•Barliman Butterbur, Prancing Pony Proprietor",Expanded (PC),2,18,0.5000,0.0703,Unknown,2.52
"•Barliman Butterbur, Prancing Pony Proprietor",Expanded (PC),3,20,0.7000,0.0781,Unknown,2.80
"•Barliman Butterbur, Prancing Pony Proprietor",Expanded (PC),4,5,0.8000,0.0195,Unknown,0.70
"•Barliman Butterbur, Prancing Pony Proprietor",Expanded (PC),Any,64,0.6250,0.2500,Unknown,8.95
"•Barliman Butterbur, Prancing Pony Proprietor",Movie Block (PC),1,29,0.4138,0.0602,Unknown,1.64
"•Barliman Butterbur, Prancing Pony Proprietor",Movie Block (PC),2,40,0.5500,0.0830,Unknown,2.26
"•Barliman Butterbur, Prancing Pony Proprietor",Movie Block (PC),3,38,0.6053,0.0788,Unknown,2.14
"•Barliman Butterbur, Prancing Pony Proprietor",Movie Block (PC),4,16,0.8125,0.0332,Unknown,0.90
"•Barliman Butterbur, Prancing Pony Proprietor",Movie Block (PC),Any,123,0.5691,0.2552,Unknown,6.94
"•Barliman Butterbur, Prancing Pony Proprietor",Fellowship Block (PC),1,31,0.4839,0.0861,Unknown,1.05
"•Barliman Butterbur, Prancing Pony Proprietor",Fellowship Block (PC),2,2,0.5000,0.0056,Unknown,0.07
"•Barliman Butterbur, Prancing Pony Proprietor",Fellowship Block (PC),4,3,0.3333,0.0083,Unknown,0.10
"•Barliman Butterbur, Prancing Pony Proprietor",Fellowship Block (PC),Any,36,0.4722,0.1000,Unknown,1.22
"•Barliman Butterbur, Prancing Pony Proprietor",All Blocks (PC),Any,223,0.5695,0.2031,Unknown,15.50
"Elven Sword",Expanded (PC),1,6,0.5000,0.0234,Unknown,0.84
"Elven Sword",Expanded (PC),2,2,0.0000,0.0078,Unknown,0.28
"Elven Sword",Expanded (PC),3,1,1.0000,0.0039,Unknown,0.14
"Elven Sword",Expanded (PC),4,2,0.0000,0.0078,Unknown,0.28
"Elven Sword",Expanded (PC),Any,11,0.3636,0.0430,Unknown,1.54
"Elven Sword",Movie Block (PC),1,10,0.2000,0.0207,Unknown,0.56
"Elven Sword",Movie Block (PC),2,6,0.0000,0.0124,Unknown,0.34
"Elven Sword",Movie Block (PC),4,7,0.2857,0.0145,Unknown,0.40
"Elven Sword",Movie Block (PC),Any,23,0.1739,0.0477,Unknown,1.30
"Elven Sword",All Blocks (PC),Any,34,0.2353,0.0310,Unknown,2.36
"Cast It Into the Fire",Expanded (PC),2,2,0.0000,0.0078,Unknown,0.28
"Cast It Into the Fire",Expanded (PC),3,5,0.6000,0.0195,Unknown,0.70
"Cast It Into the Fire",Expanded (PC),Any,7,0.4286,0.0273,Unknown,0.98
"Cast It Into the Fire",Movie Block (PC),4,3,0.0000,0.0062,Unknown,0.17
"Cast It Into the Fire",Movie Block (PC),Any,3,0.0000,0.0062,Unknown,0.17
"Cast It Into the Fire",Fellowship Block (PC),1,3,0.0000,0.0083,Unknown,0.10
"Cast It Into the Fire",Fellowship Block (PC),Any,3,0.0000,0.0083,Unknown,0.10
"Cast It Into the Fire",All Blocks (PC),Any,13,0.2308,0.0118,Unknown,0.90
"•Erestor, Chief Advisor to Elrond",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"•Erestor, Chief Advisor to Elrond",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"•Erestor, Chief Advisor to Elrond",Movie Block (PC),1,24,0.3750,0.0498,Unknown,1.35
"•Erestor, Chief Advisor to Elrond",Movie Block (PC),Any,24,0.3750,0.0498,Unknown,1.35
"•Erestor, Chief Advisor to Elrond",Fellowship Block (PC),1,3,0.3333,0.0083,Unknown,0.10
"•Erestor, Chief Advisor to Elrond",Fellowship Block (PC),Any,3,0.3333,0.0083,Unknown,0.10
"•Erestor, Chief Advisor to Elrond",All Blocks (PC),Any,32,0.4063,0.0291,Unknown,2.22
"Elven Armaments",Expanded (PC),1,2,0.0000,0.0078,Unknown,0.28
"Elven Armaments",Expanded (PC),2,8,0.5000,0.0313,Unknown,1.12
"Elven Armaments",Expanded (PC),3,5,0.2000,0.0195,Unknown,0.70
"Elven Armaments",Expanded (PC),4,1,0.0000,0.0039,Unknown,0.14
"Elven Armaments",Expanded (PC),Any,16,0.3125,0.0625,Unknown,2.24
"Elven Armaments",All Blocks (PC),Any,16,0.3125,0.0146,Unknown,1.11
"•Celeborn, Lord of Lorien",Expanded (PC),1,7,0.5714,0.0273,Unknown,0.98
"•Celeborn, Lord of Lorien",Expanded (PC),Any,7,0.5714,0.0273,Unknown,0.98
"•Celeborn, Lord of Lorien",Movie Block (PC),1,26,0.3846,0.0539,Unknown,1.47
"•Celeborn, Lord of Lorien",Movie Block (PC),Any,26,0.3846,0.0539,Unknown,1.47
"•Celeborn, Lord of Lorien",Fellowship Block (PC),1,46,0.5435,0.1278,Unknown,1.56
"•Celeborn, Lord of Lorien",Fellowship Block (PC),2,5,0.6000,0.0139,Unknown,0.17
"•Celeborn, Lord of Lorien",Fellowship Block (PC),Any,51,0.5490,0.1417,Unknown,1.73
"•Celeborn, Lord of Lorien",All Blocks (PC),Any,84,0.5000,0.0765,Unknown,5.84
"•Sword of Minas Morgul",Expanded (PC),1,6,0.5000,0.0234,Unknown,0.84
"•Sword of Minas Morgul",Expanded (PC),4,1,0.0000,0.0039,Unknown,0.14
"•Sword of Minas Morgul",Expanded (PC),Any,7,0.4286,0.0273,Unknown,0.98
"•Sword of Minas Morgul",Fellowship Block (PC),1,3,0.0000,0.0083,Unknown,0.10
"•Sword of Minas Morgul",Fellowship Block (PC),Any,3,0.0000,0.0083,Unknown,0.10
"•Sword of Minas Morgul",Movie Block (PC),1,1,0.0000,0.0021,Unknown,0.06
"•Sword of Minas Morgul",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"•Sword of Minas Morgul",All Blocks (PC),Any,11,0.2727,0.0100,Unknown,0.76
"•Radagast, The Brown",Expanded (PC),1,35,0.5143,0.1367,Unknown,4.89
"•Radagast, The Brown",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"•Radagast, The Brown",Expanded (PC),Any,36,0.5278,0.1406,Unknown,5.03
"•Radagast, The Brown",Movie Block (PC),1,102,0.5294,0.2116,Unknown,5.76
"•Radagast, The Brown",Movie Block (PC),2,3,0.3333,0.0062,Unknown,0.17
"•Radagast, The Brown",Movie Block (PC),3,1,1.0000,0.0021,Unknown,0.06
"•Radagast, The Brown",Movie Block (PC),Any,106,0.5283,0.2199,Unknown,5.98
"•Radagast, The Brown",All Blocks (PC),Any,142,0.5282,0.1293,Unknown,9.87
"•Ulaire Nelya, Black Hunter",Expanded (PC),2,5,0.6000,0.0195,Unknown,0.70
"•Ulaire Nelya, Black Hunter",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"•Ulaire Nelya, Black Hunter",All Blocks (PC),Any,5,0.6000,0.0046,Unknown,0.35
"Morgul Soldier",Expanded (PC),3,5,0.6000,0.0195,Unknown,0.70
"Morgul Soldier",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"Morgul Soldier",All Blocks (PC),Any,5,0.6000,0.0046,Unknown,0.35
"Not Easily Destroyed",Expanded (PC),1,11,0.5455,0.0430,Unknown,1.54
"Not Easily Destroyed",Expanded (PC),2,4,0.5000,0.0156,Unknown,0.56
"Not Easily Destroyed",Expanded (PC),Any,15,0.5333,0.0586,Unknown,2.10
"Not Easily Destroyed",Fellowship Block (PC),1,5,0.4000,0.0139,Unknown,0.17
"Not Easily Destroyed",Fellowship Block (PC),2,1,0.0000,0.0028,Unknown,0.03
"Not Easily Destroyed",Fellowship Block (PC),Any,6,0.3333,0.0167,Unknown,0.20
"Not Easily Destroyed",Movie Block (PC),1,6,0.6667,0.0124,Unknown,0.34
"Not Easily Destroyed",Movie Block (PC),2,2,1.0000,0.0041,Unknown,0.11
"Not Easily Destroyed",Movie Block (PC),Any,8,0.7500,0.0166,Unknown,0.45
"Not Easily Destroyed",All Blocks (PC),Any,29,0.5517,0.0264,Unknown,2.02
"•Ulaire Lemenya, Winged Hunter",Expanded (PC),4,5,0.6000,0.0195,Unknown,0.70
"•Ulaire Lemenya, Winged Hunter",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"•Ulaire Lemenya, Winged Hunter",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"•Ulaire Lemenya, Winged Hunter",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"•Ulaire Lemenya, Winged Hunter",All Blocks (PC),Any,6,0.5000,0.0055,Unknown,0.42
"•Ulaire Nertea, Messenger of Dol Guldur",Expanded (PC),1,14,0.4286,0.0547,Unknown,1.96
"•Ulaire Nertea, Messenger of Dol Guldur",Expanded (PC),2,8,0.5000,0.0313,Unknown,1.12
"•Ulaire Nertea, Messenger of Dol Guldur",Expanded (PC),Any,22,0.4545,0.0859,Unknown,3.08
"•Ulaire Nertea, Messenger of Dol Guldur",Fellowship Block (PC),1,29,0.4828,0.0806,Unknown,0.98
"•Ulaire Nertea, Messenger of Dol Guldur",Fellowship Block (PC),2,11,0.1818,0.0306,Unknown,0.37
"•Ulaire Nertea, Messenger of Dol Guldur",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"•Ulaire Nertea, Messenger of Dol Guldur",Fellowship Block (PC),Any,41,0.3902,0.1139,Unknown,1.39
"•Ulaire Nertea, Messenger of Dol Guldur",Movie Block (PC),1,9,0.5556,0.0187,Unknown,0.51
"•Ulaire Nertea, Messenger of Dol Guldur",Movie Block (PC),2,2,0.0000,0.0041,Unknown,0.11
"•Ulaire Nertea, Messenger of Dol Guldur",Movie Block (PC),3,1,1.0000,0.0021,Unknown,0.06
"•Ulaire Nertea, Messenger of Dol Guldur",Movie Block (PC),Any,12,0.5000,0.0249,Unknown,0.68
"•Ulaire Nertea, Messenger of Dol Guldur",All Blocks (PC),Any,75,0.4267,0.0683,Unknown,5.21
"Unending Life",Expanded (PC),1,4,0.5000,0.0156,Unknown,0.56
"Unending Life",Expanded (PC),2,5,0.6000,0.0195,Unknown,0.70
"Unending Life",Expanded (PC),Any,9,0.5556,0.0352,Unknown,1.26
"Unending Life",All Blocks (PC),Any,9,0.5556,0.0082,Unknown,0.63
"Gwaihir, Lord of Eagles",Expanded (PC),1,6,0.6667,0.0234,Unknown,0.84
"Gwaihir, Lord of Eagles",Expanded (PC),Any,6,0.6667,0.0234,Unknown,0.84
"Gwaihir, Lord of Eagles",Fellowship Block (PC),1,2,0.0000,0.0056,Unknown,0.07
"Gwaihir, Lord of Eagles",Fellowship Block (PC),Any,2,0.0000,0.0056,Unknown,0.07
"Gwaihir, Lord of Eagles",All Blocks (PC),Any,8,0.5000,0.0073,Unknown,0.56
"Gandalf, Olorin",Expanded (PC),3,1,0.0000,0.0039,Unknown,0.14
"Gandalf, Olorin",Expanded (PC),4,5,0.6000,0.0195,Unknown,0.70
"Gandalf, Olorin",Expanded (PC),Any,6,0.5000,0.0234,Unknown,0.84
"Gandalf, Olorin",Movie Block (PC),3,23,0.3913,0.0477,Unknown,1.30
"Gandalf, Olorin",Movie Block (PC),4,1,0.0000,0.0021,Unknown,0.06
"Gandalf, Olorin",Movie Block (PC),Any,24,0.3750,0.0498,Unknown,1.35
"Gandalf, Olorin",Fellowship Block (PC),1,15,0.5333,0.0417,Unknown,0.51
"Gandalf, Olorin",Fellowship Block (PC),4,2,0.0000,0.0056,Unknown,0.07
"Gandalf, Olorin",Fellowship Block (PC),Any,17,0.4706,0.0472,Unknown,0.58
"Gandalf, Olorin",All Blocks (PC),Any,47,0.4255,0.0428,Unknown,3.27
"The White Counsil",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"The White Counsil",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"The White Counsil",Movie Block (PC),1,9,0.4444,0.0187,Unknown,0.51
"The White Counsil",Movie Block (PC),Any,9,0.4444,0.0187,Unknown,0.51
"The White Counsil",Fellowship Block (PC),1,7,0.2857,0.0194,Unknown,0.24
"The White Counsil",Fellowship Block (PC),Any,7,0.2857,0.0194,Unknown,0.24
"The White Counsil",All Blocks (PC),Any,21,0.4286,0.0191,Unknown,1.46
"•Legolas, Elven Comrade",Expanded (PC),1,6,0.5000,0.0234,Unknown,0.84
"•Legolas, Elven Comrade",Expanded (PC),Any,6,0.5000,0.0234,Unknown,0.84
"•Legolas, Elven Comrade",All Blocks (PC),Any,6,0.5000,0.0055,Unknown,0.42
"•Golradir, Councilor of Imladris",Expanded (PC),1,6,0.5000,0.0234,Unknown,0.84
"•Golradir, Councilor of Imladris",Expanded (PC),Any,6,0.5000,0.0234,Unknown,0.84
"•Golradir, Councilor of Imladris",Movie Block (PC),1,25,0.3600,0.0519,Unknown,1.41
"•Golradir, Councilor of Imladris",Movie Block (PC),Any,25,0.3600,0.0519,Unknown,1.41
"•Golradir, Councilor of Imladris",Fellowship Block (PC),1,9,0.3333,0.0250,Unknown,0.31
"•Golradir, Councilor of Imladris",Fellowship Block (PC),2,1,1.0000,0.0028,Unknown,0.03
"•Golradir, Councilor of Imladris",Fellowship Block (PC),Any,10,0.4000,0.0278,Unknown,0.34
"•Golradir, Councilor of Imladris",All Blocks (PC),Any,41,0.3902,0.0373,Unknown,2.85
"Library of Rivendell",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"Library of Rivendell",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"Library of Rivendell",All Blocks (PC),Any,5,0.6000,0.0046,Unknown,0.35
"•Shadow Between",Expanded (PC),1,14,0.4286,0.0547,Unknown,1.96
"•Shadow Between",Expanded (PC),2,4,0.2500,0.0156,Unknown,0.56
"•Shadow Between",Expanded (PC),Any,18,0.3889,0.0703,Unknown,2.52
"•Shadow Between",Movie Block (PC),1,24,0.5417,0.0498,Unknown,1.35
"•Shadow Between",Movie Block (PC),2,17,0.1765,0.0353,Unknown,0.96
"•Shadow Between",Movie Block (PC),Any,41,0.3902,0.0851,Unknown,2.31
"•Shadow Between",All Blocks (PC),Any,59,0.3898,0.0537,Unknown,4.10
"They Came From Mordor",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"They Came From Mordor",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"They Came From Mordor",All Blocks (PC),Any,5,0.6000,0.0046,Unknown,0.35
"Counsel of the Wise",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"Counsel of the Wise",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"Counsel of the Wise",Movie Block (PC),1,1,0.0000,0.0021,Unknown,0.06
"Counsel of the Wise",Movie Block (PC),2,20,0.3500,0.0415,Unknown,1.13
"Counsel of the Wise",Movie Block (PC),Any,21,0.3333,0.0436,Unknown,1.19
"Counsel of the Wise",Fellowship Block (PC),1,3,0.0000,0.0083,Unknown,0.10
"Counsel of the Wise",Fellowship Block (PC),3,2,0.0000,0.0056,Unknown,0.07
"Counsel of the Wise",Fellowship Block (PC),Any,5,0.0000,0.0139,Unknown,0.17
"Counsel of the Wise",All Blocks (PC),Any,31,0.3226,0.0282,Unknown,2.15
"•Saelbeth, Elven Councilor",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"•Saelbeth, Elven Councilor",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"•Saelbeth, Elven Councilor",Movie Block (PC),1,9,0.4444,0.0187,Unknown,0.51
"•Saelbeth, Elven Councilor",Movie Block (PC),Any,9,0.4444,0.0187,Unknown,0.51
